Territorial emissions in MtCO₂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Afghanistan,Albania,Algeria,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,"Bonaire, Saint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Croatia,Cuba,Curaçao,Cyprus,Czech Republic,Côte d'Ivoire,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Faeroe Islands,Falkland Islands (Malvinas),Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macao,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mexico,Micronesia (Federated States of),Moldova,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,North Korea,North Macedonia,Norway,Occupied Palestinian Territory,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Republic of South Sudan,Romania,Russian Federation,Rwanda,Réunion,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Korea,Spain,Sri Lanka,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States of America,Uruguay,Uzbekistan,Vanuatu,Venezuela,Vietnam,Wallis and Futuna Islands,Western Sahara,Yemen,Zambia,Zimbabwe
2005,1.8895,4.2614,110.9925,0.57525,15.3868,0.10992,0.47998,161.5885,4.3762,2.7187,386.176,79.0918,34.1936,1.9053,24.4865,37.7169,1.4291,59.3103,125.6396,0.42136,2.4897,0.58258,0.54608,12.3126,0.068326,16.046,4.0927,364.371,0.16488,5.4285,50.6849,1.1111,0.16488,2.2094,5.4239,572.8548,0.44701,,0.21618,0.9257,61.1275,5882.1062,60.1616,0.1429,4.3521,0.062288,6.7234,23.298,25.6768,5.0977,7.9582,125.6909,7.5644,2.2874,51.5271,0.41403,0.15022,17.9405,30.5896,168.2168,6.2977,6.208,0.58575,17.0898,4.9561,0.72181,,1.0259,57.064,415.7951,,0.82806,6.2231,0.32243,5.0139,867.8806,6.1131,,113.889,0.6436,0.21618,,12.1093,1.8247,0.21251,1.6195,1.7243,6.8349,43.7306,60.1421,2.9769,1194.5924,347.617,466.7843,114.0197,48.1527,56.5241,501.3641,10.4165,1290.2961,20.4368,200.042,8.5549,0.047632,0.16249,74.4278,5.5191,1.337,7.8108,16.6502,2.0115,0.65057,55.9855,0.22899,13.9007,12.0768,1.6818,1.7411,0.84898,169.9673,0.6009,1.4546,2.6498,0.11358,,1.4373,3.2939,463.4319,0.11725,4.9375,8.5151,1.7508,0.040304,44.6608,1.7697,11.555,2.5282,0.062288,2.9868,177.9314,2.8097,37.4252,4.2701,0.69119,102.3206,0.003664,75.0102,8.5957,43.263,2.7407,31.6006,133.6446,0.21984,6.9713,4.9802,3.7799,30.3211,73.1603,322.7685,69.6395,47.5507,0.88187,101.364,1562.5769,0.51422,,0.010992,0.19786,0.38838,0.062288,0.21984,0.16854,0.076944,412.4115,5.5389,51.6341,0.38106,0.42502,39.6,42.9259,16.9356,0.28213,0.56426,416.2012,498.6883,368.3388,11.9352,10.558,1.5885,1.0149,53.8753,45.7767,50.751,266.888,2.4395,5.3558,214.3251,0.32115,1.7216,0.11358,38.2268,22.5459,264.8706,47.9287,0.19053,0.010992,2.0179,313.5306,114.3994,570.3384,6132.1833,5.7267,121.5999,0.076944,148.3106,95.8457,0.029312,,21.6616,2.2425,10.6985
2006,2.1593,3.9107,105.8962,0.54594,17.1448,0.12091,0.51662,174.3089,4.4016,2.715,392.36,76.8117,34.5218,1.854,24.0358,41.7258,1.4674,61.7436,123.8843,0.44334,3.3511,0.65219,0.41549,12.3323,0.07121,17.3868,4.133,368.871,0.17954,7.1437,51.9217,1.2136,0.18686,2.8469,5.4859,568.1732,0.49464,,0.22717,0.96095,64.0519,6494.3307,62.3044,0.16488,4.7859,0.065952,7.0067,23.4991,26.7852,5.3129,8.1859,126.5371,6.8872,2.3517,59.4922,0.41403,0.1429,19.1119,29.6898,179.1941,6.7178,6.1816,0.45368,16.4382,5.3182,0.67784,,1.1468,68.373,406.1569,,0.82074,5.5425,0.34808,6.093,886.4343,8.5232,,112.4195,0.66285,0.23083,,12.1766,1.8906,0.21618,1.5096,1.752,7.6982,41.9148,59.5286,3.1549,1292.4846,346.6335,501.0183,98.564,47.5968,62.149,495.9369,11.5772,1267.2954,20.5264,220.5747,9.5655,0.047632,0.16078,76.0496,5.4606,1.7573,8.3101,14.7924,2.0372,0.67273,53.7767,0.23112,14.2344,11.9087,1.4583,1.6747,0.84798,170.1664,0.74379,1.5352,2.6553,0.12091,,1.5501,3.6274,474.5191,0.11358,5.0297,9.2812,2.0628,0.040304,46.2494,1.9156,12.8135,2.5172,0.043968,2.4565,173.0851,2.7066,37.3297,4.4181,0.6711,90.9871,0.003664,76.1702,8.6507,43.842,2.2644,40.1669,144.0527,0.22717,7.524,5.0509,3.9087,28.1973,66.2792,336.5773,64.8558,59.63,0.96566,104.3222,1623.0019,0.51442,,0.010992,0.20152,0.41037,0.065952,0.21618,0.17221,0.084272,445.1676,4.4224,60.8383,0.38472,0.57891,40.6,42.7513,17.1781,0.28946,0.56426,446.77,503.4782,359.6543,11.7925,11.5445,1.7386,1.0149,53.7379,45.3646,53.6637,276.536,2.6552,5.8762,215.8247,0.31671,1.5005,0.12824,42.727,22.9699,282.3683,49.4996,0.21618,0.010992,2.3834,333.0616,121.7051,567.8457,6052.6862,6.5971,124.9005,0.07328,155.5969,99.6523,0.029312,,23.791,2.2311,10.3655
2007,2.7999,3.949,109.8894,0.53861,17.5879,0.12458,0.53494,173.581,5.1002,2.8213,399.475,74.1123,30.0368,1.8723,26.6263,42.6753,1.4727,60.2181,120.4812,0.47632,3.931,0.72914,0.39719,12.6954,0.080165,17.4743,4.2283,390.573,0.18686,8.0767,55.7508,1.6201,0.18686,3.4895,7.4094,591.8887,0.50563,,0.23083,1.089,70.4764,6983.5474,60.4915,0.10626,4.2593,0.065952,7.9607,24.8047,25.7242,5.981,8.5044,128.3664,6.6533,2.623,54.6983,0.46166,0.17221,19.9929,34.2792,188.805,6.8456,5.724,0.42413,19.9305,5.8396,0.68883,,1.0845,66.764,396.0103,,0.81341,5.0376,0.34808,6.3617,846.1162,8.9819,,114.5457,0.65379,0.23816,,12.1449,1.9676,0.23083,1.7807,1.7724,8.2164,43.5724,58.4486,3.4948,1392.506,387.858,507.7748,61.0862,47.6568,62.7999,489.6531,10.7492,1302.9962,21.4365,226.7447,9.8236,0.047632,0.16613,77.1604,6.5223,1.8354,8.6372,13.7461,2.0738,0.62512,44.3919,0.20079,15.5185,11.305,1.363,1.735,0.91947,175.4508,0.78043,1.788,2.7277,0.12458,,1.7576,3.686,473.5953,0.1319,4.9786,11.9578,2.0555,0.040304,48.9127,2.1889,12.8411,2.3266,0.043968,2.5703,172.833,2.9268,36.4085,4.5507,0.70955,83.3861,0.003664,63.4781,9.0134,45.588,2.323,45.0711,157.6776,0.25282,7.3496,6.5811,4.0416,34.306,70.4442,335.9243,62.3798,59.383,1.1344,108.3916,1623.7813,0.54218,,0.010992,0.21618,0.42502,0.065952,0.2345,0.17954,0.084272,423.5319,4.8625,59.5544,0.40304,0.48731,41.1,41.1541,17.343,0.30045,0.60822,465.0446,521.7087,367.4006,12.1519,13.5636,1.7564,1.0406,52.9939,43.3581,66.6603,280.076,3.2271,5.7061,224.0826,0.28807,1.5168,0.11358,45.5821,24.591,313.6934,49.1829,0.25282,0.010992,2.71,336.8196,133.1245,559.5665,6130.1228,5.9475,123.8208,0.07328,153.9621,101.4295,0.029312,,23.5707,2.2943,9.8352
2008,4.2545,4.397,111.0874,0.53861,18.7502,0.12458,0.53861,187.3424,5.5748,2.6564,404.8405,73.4899,33.0365,1.9163,29.5245,45.3415,1.7332,62.8364,120.1797,0.43602,3.919,0.64853,0.64635,12.9652,0.077107,19.9586,4.5031,412.638,0.19419,9.1656,54.109,1.8178,0.19786,3.936,7.3206,575.7699,0.46899,,0.16488,0.87246,70.5525,7501.4976,66.964,0.10992,4.2703,0.065952,7.9899,23.5202,27.7382,5.7529,8.7167,122.9349,6.7126,2.6851,51.2457,0.4983,0.16854,20.3318,30.3144,197.7277,6.4047,5.9417,0.39836,17.8148,6.4176,0.63021,,0.79142,58.625,389.0938,,0.83539,5.3789,0.36274,5.3088,856.6075,8.3243,,111.0804,0.6774,0.24915,,10.8932,1.9969,0.22717,1.7074,1.7606,8.5329,42.7906,57.1844,3.812,1489.4375,365.7183,528.5355,93.9382,47.3587,67.9802,478.1262,10.7796,1232.1957,20.718,226.831,10.2328,0.047632,7.3621,84.2823,7.4809,2.1313,8.1981,17.4178,2.1251,0.5308,49.6992,0.21954,14.9578,11.1694,1.1322,1.78,0.99837,192.8471,0.84272,1.9566,2.7212,0.12824,,1.8344,3.7666,472.9813,0.10992,5.1904,11.9178,2.6051,0.047632,51.3691,2.1799,9.7721,2.8579,0.043968,3.3518,175.7053,2.848,37.5064,4.3655,0.79215,90.3954,0.007328,70.3295,8.9365,44.675,2.0518,47.19,155.1491,0.20518,7.3346,5.5446,4.278,35.2986,76.9791,329.5657,60.0094,61.6369,1.1981,106.9273,1652.0645,0.52782,,0.010992,0.21618,0.42502,0.065952,0.21984,0.16122,0.084272,469.7125,4.7403,51.7782,0.41403,0.50563,40.2,41.551,18.2785,0.30778,0.6009,494.6981,532.6508,335.8889,11.9873,14.1787,1.9316,1.0223,50.8664,44.6985,67.7556,266.885,2.896,5.9887,224.2487,0.28513,1.5228,0.12091,44.4646,25.5377,310.6221,59.4384,0.26381,0.010992,2.7796,325.9834,153.6835,544.9324,5915.1185,8.2016,128.3883,0.084272,155.5052,114.3027,0.021984,,24.4071,2.553,7.7201
2009,6.3919,4.4066,118.8563,0.51662,20.6683,0.12458,0.55693,178.1807,4.3633,2.6271,407.094,67.3066,29.1026,2.1544,28.0981,49.1884,1.6997,60.5777,107.7801,0.51662,4.2245,0.47632,0.67934,13.5381,0.078899,20.5371,3.8554,389.775,0.19419,7.7449,45.8369,1.8363,0.21251,4.5794,8.555,542.8107,0.52029,,0.16122,1.216,65.9598,7891.0783,72.4606,0.13557,4.9437,0.065952,7.7478,21.7565,27.8211,5.8865,8.4713,114.9825,5.6599,2.446,48.8398,0.44334,0.18686,19.7807,33.5986,206.4779,6.3125,4.9015,0.44602,14.405,6.4534,0.57525,,0.69982,55.92,370.8759,,0.83906,5.3044,0.37373,6.1356,789.9507,6.868,,104.3198,0.5925,0.25282,,11.442,2.1105,0.2345,1.9089,1.8883,8.0304,41.5794,51.4575,3.7318,1612.2163,398.9421,543.4129,104.8154,42.1913,63.8609,424.0611,7.9338,1163.3925,21.3367,224.5497,12.3427,0.047632,8.1092,88.7189,6.7093,2.6675,7.4562,20.9576,2.2167,0.52198,51.6268,0.20537,12.8607,10.6252,1.8906,1.7064,1.0133,192.1191,0.88302,1.887,2.5607,0.1319,,2.0123,3.708,460.2935,0.14656,4.5395,13.0264,1.6818,0.043968,50.8597,2.439,10.2073,2.6637,0.040304,4.1294,170.2341,3.0358,34.6174,4.4451,0.95218,80.3459,0.003664,67.6637,8.2365,43.081,2.0885,44.2776,155.5215,0.19786,8.4607,5.2646,4.5315,39.5112,75.9103,316.0428,57.1468,65.0737,1.248,87.7259,1545.0344,0.55826,,0.010992,0.2235,0.42502,0.065952,0.27846,0.16854,0.0916,504.2797,5.2577,45.8951,0.43968,0.50197,40.8,37.7995,16.2041,0.31877,0.59723,474.5232,537.8198,296.5014,12.9446,14.805,1.9907,1.0589,47.2383,43.5233,62.9684,253.033,2.444,5.8075,228.8362,0.32178,2.5357,0.1319,44.4388,25.4247,316.4123,52.4624,0.2748,0.010992,2.9998,277.5934,168.0133,494.1077,5480.7257,7.9468,109.2274,0.12091,151.8482,124.4934,0.029312,,26.7767,2.9403,8.2498
2010,8.3648,4.7839,118.3533,0.51662,22.9833,0.1319,0.5496,185.9459,4.2527,2.5062,405.131,72.0083,27.5491,2.2277,29.0754,54.0355,1.5629,62.4451,114.4896,0.53861,4.6794,0.60822,0.90546,14.7188,0.054346,21.1457,4.5373,440.269,0.21251,8.0174,47.9001,1.9851,0.32976,5.0637,8.3833,554.7343,0.55693,,0.16854,1.236,71.3475,8620.5757,76.2665,0.16122,5.4999,0.07328,7.4926,20.9862,33.0384,4.0547,8.1022,117.4763,6.2247,2.7354,49.1795,0.51662,0.17221,20.5535,36.2764,203.6076,6.3186,6.4022,0.46802,18.9647,6.3442,0.63021,,1.0296,64.092,376.4572,,0.92333,5.8361,0.42502,6.208,826.6799,8.9425,,97.3542,0.6794,0.25648,,11.0977,2.4842,0.23816,1.887,2.1368,7.9966,40.0629,51.9927,3.6266,1677.3372,445.8061,561.4962,113.5363,41.7916,68.2869,435.7103,7.6773,1214.7981,20.6153,248.8032,12.1632,0.058624,8.3547,90.8733,6.3557,3.0045,8.5545,19.9966,2.2753,0.70927,59.1479,0.19083,13.8343,11.1947,1.2348,1.8718,0.9685,199.3461,0.93432,2.0885,2.6191,0.13557,,2.0935,3.9132,456.409,0.10259,4.8309,13.7723,2.4219,0.058624,54.3652,2.6345,13.1216,2.7846,0.043968,4.8243,182.2888,3.6576,34.8078,4.4678,1.16,114.5328,0.003664,65.3588,8.1855,45.621,2.0335,51.1776,154.2018,0.20885,9.0721,4.7147,5.0218,42.5051,82.5983,334.2224,52.8897,73.4216,1.2698,84.2878,1632.7832,0.58098,,0.010992,0.21984,0.48731,0.065952,0.21984,0.1832,0.10259,555.9622,6.8624,45.6964,0.44334,0.54227,44.4,38.4621,16.4597,0.32976,0.61189,462.9997,594.3391,282.9384,13.051,15.0698,2.3701,0.99661,53.1199,45.0341,61.7219,270.715,2.5364,7.1941,241.019,0.31313,2.5957,0.11725,47.1118,28.1378,316.193,59.1841,0.28213,0.010992,3.5696,294.3658,184.8423,511.9046,5679.7152,6.298,107.6659,0.12091,189.3167,139.5638,0.029312,,25.7134,3.1203,8.754
2011,11.8383,5.3147,125.0946,0.49098,23.397,0.12458,0.54594,189.7751,4.9689,2.4988,403.8581,69.9015,30.2098,2.1141,28.4676,55.5927,1.6264,61.3076,105.098,0.55326,4.4797,0.44334,1.037,15.9487,0.069331,23.7613,4.0288,462.58,0.21251,9.5554,53.205,2.1493,0.41403,5.2747,8.105,563.3204,0.61555,,0.18686,1.2729,78.0715,9532.3321,76.2242,0.1429,5.0464,0.080608,7.3108,20.6206,29.0683,5.1727,7.7889,115.1892,6.5232,3.041,44.2267,0.3151,0.15389,21.3179,38.2639,216.9173,6.4994,6.0945,0.57782,18.948,7.4098,0.56792,,0.93432,56.647,354.3748,,0.88669,5.8279,0.44334,7.8045,804.5138,10.3355,,94.5052,0.72608,0.25282,,11.2373,2.5941,0.24182,1.9602,2.2729,8.8603,43.1497,50.156,3.5035,1764.7124,500.7246,576.1462,122.9373,38.0541,68.5947,423.8943,8.2556,1264.7967,21.2438,238.9877,13.4476,0.05496,8.2945,87.9675,7.6202,3.1701,7.811,20.2641,3.0631,0.81874,53.5422,0.17678,13.9914,11.0971,1.2934,2.3739,1.0562,203.4523,0.98562,2.279,2.6081,0.13923,,2.2302,3.9168,483.3016,0.11725,4.945,21.3679,2.4072,0.03664,54.8676,3.1066,15.122,2.7821,0.040304,5.2204,169.1616,3.6944,34.2621,4.8059,1.3167,129.1959,0.007328,47.8337,8.8376,44.747,2.246,57.011,154.8011,0.21618,9.9529,5.2984,5.1987,42.1731,83.41,333.6014,51.7835,81.4933,1.2389,92.2407,1685.9096,0.64358,,0.010992,0.23083,0.48731,0.065952,0.21618,0.19053,0.098928,540.5788,7.8188,48.9571,0.4067,0.71082,47,38.0459,16.3588,0.34442,0.61189,465.9078,623.4428,283.8006,14.8862,14.7112,2.755,1.0076,49.2106,40.9727,58.8356,276.774,2.3407,8.5026,244.8782,0.43389,2.5039,0.10259,47.0639,26.4364,342.0573,65.1551,0.28213,0.010992,3.8241,308.3764,197.5731,469.7133,5546.1161,7.6526,116.7561,0.13557,168.4131,152.5603,0.025648,,22.5153,3.3724,10.3632
2012,10.0353,4.8501,135.6743,0.48731,25.941,0.12091,0.55693,191.3617,5.7483,1.3484,406.1967,67.2744,32.7733,2.0518,27.119,59.7039,1.5506,62.5453,102.4345,0.45067,4.4025,0.3664,1.1866,17.5353,0.084272,22.1342,5.0767,498.309,0.21251,9.4998,48.3613,2.6152,0.3923,5.5757,7.6034,564.2212,0.50197,,0.19053,1.7429,79.6208,9779.2921,80.2553,0.15389,5.018,0.084272,7.2601,19.0563,29.4758,6.2874,7.264,111.2873,8.54,2.7973,39.8533,0.29678,0.16488,21.2548,37.4088,213.7335,6.4719,6.9007,0.60823,17.7614,8.058,0.5899,,0.91234,51.155,356.4395,,0.8757,5.6298,0.44701,8.2545,814.0902,12.6443,,91.3926,0.57976,0.27114,,11.5766,2.4219,0.24549,1.9602,2.2642,9.2183,42.7421,46.7202,3.4985,1925.6997,515.9542,599.1208,133.4211,38.2242,74.7848,403.4413,7.9128,1305.9977,23.8146,246.3453,12.5057,0.051296,7.8478,102.2979,10.0867,3.398,7.5197,22.332,3.0924,0.91501,61.6065,0.18533,14.0839,10.8665,1.1322,2.7442,1.0661,212.99,1.1102,2.4366,2.7489,0.13557,,2.4476,3.9644,501.4886,0.12458,4.7657,34.9999,2.2131,0.040304,56.9535,3.0517,11.8185,3.2012,0.043968,5.4703,165.575,3.7056,35.9413,4.5498,1.8445,114.071,0.007328,46.7217,8.4858,44.228,2.1984,62.7277,154.7683,0.2235,9.7681,4.3761,5.1733,45.5087,88.1189,325.9564,49.9319,93.321,1.33,89.6423,1701.2683,0.71847,,0.010992,0.21984,0.49098,0.065952,0.23083,0.18686,0.10992,606.102,7.3621,43.7442,0.42502,0.83173,46.1,35.9633,15.7596,0.34808,0.60822,458.9652,627.943,278.0612,15.7981,15.7594,2.4921,1.1688,46.712,42.2405,45.8502,273.282,2.9334,10.4008,262.3477,0.5913,2.2156,0.10626,46.1759,28.4589,356.1072,66.9386,0.28213,0.010992,3.627,304.4241,207.3923,487.4768,5344.086,8.5918,118.8582,0.11725,175.7196,144.2802,0.025648,,20.3554,4.1658,11.2538
2013,9.2285,5.2875,140.7864,0.47632,25.7097,0.11725,0.55693,189.5377,5.535,0.86104,399.0675,67.7668,33.5552,1.9896,31.1577,64.7628,1.5327,64.1256,102.7616,0.43968,4.566,0.53494,1.3239,17.769,0.084272,21.801,5.6631,532.418,0.21251,7.6261,42.7262,2.8089,0.43968,5.6257,7.8495,568.8538,0.49464,,0.11725,2.0785,81.7368,9956.3289,88.1047,0.1832,5.8904,0.084272,7.6315,18.4061,27.8977,5.932,6.5839,106.7225,9.6798,3.9211,41.7553,0.38448,0.15755,21.267,39.655,211.4188,6.0945,8.1962,0.56951,19.6338,9.839,0.64853,,1.0369,51.719,358.7028,,0.87936,5.9268,0.42502,8.0125,831.7428,12.6063,,81.7133,0.56296,0.29678,,12.8117,2.1105,0.24549,1.9053,2.7062,9.3649,44.3069,43.4865,3.4881,1995.0981,489.0551,609.839,141.0526,37.2789,63.0953,369.4747,8.4922,1315.2978,23.8182,255.1649,13.458,0.051296,7.9694,84.3127,9.7338,4.2612,7.3688,22.1634,2.334,0.87426,51.3439,0.19254,13.1798,10.3337,0.98928,3.1928,1.1459,241.6711,1.0919,2.7434,2.4295,0.13923,,2.1689,4.067,495.4151,0.13557,4.8994,43.478,2.1508,0.047632,56.6064,3.5787,12.7222,3.59,0.047632,6.2178,164.7576,3.9701,35.2379,4.6054,2.0784,122.6469,0.007328,36.1113,7.4892,44.516,2.4366,65.2719,151.8474,0.22717,10.5133,4.5318,5.1721,43.0239,95.5192,321.9272,48.1462,82.8081,1.4436,78.5978,1640.4374,0.78227,,0.010992,0.2235,0.48731,0.065952,0.21984,0.19419,0.10992,583.6114,7.8527,44.5691,0.41403,1.0479,47,35.6233,15.1283,0.37373,0.63021,458.6465,634.5807,251.9417,14.5105,17.3743,3.1474,1.3996,45.2017,43.1714,34.0429,274.576,2.9069,11.2735,263.7535,0.61874,1.6426,0.11358,45.8236,28.333,347.3318,64.3396,0.28579,0.010992,3.7545,297.479,213.3351,477.6113,5480.1565,7.4887,112.2855,0.10992,198.427,151.438,0.021984,,27.1604,4.4162,11.6714
2014,9.086,5.9997,151.2828,0.46166,26.0904,0.12091,0.56792,188.3965,5.6041,0.87203,392.7289,64.1658,34.3484,2.0665,30.8997,67.5515,1.3823,63.6489,97.0336,0.46899,4.796,0.67051,1.3873,19.8879,0.084272,19.3118,6.8502,557.901,0.21618,8.831,45.2515,2.8639,0.34808,6.699,8.7715,566.4689,0.48731,,0.12458,2.1828,77.5899,9990.2573,94.0779,0.16122,5.4711,0.080608,7.7483,17.6572,27.37,6.7967,6.9521,104.246,9.9032,5.066,37.5648,0.41395,0.16488,21.8006,43.7314,226.8993,6.1512,7.6722,0.56911,18.784,11.6715,0.59723,,1.1798,47.622,326.8424,,0.85005,6.3694,0.50563,8.9387,792.5787,13.2525,,78.6357,0.52261,0.23816,,13.8271,2.1654,0.26014,1.972,2.7046,9.4812,45.4918,43.6389,3.4451,2148.3437,487.89,644.1507,137.0211,36.8502,60.2823,349.4003,7.6975,1263.8057,25.8988,274.2897,14.5315,0.058624,7.1327,76.4348,10.2364,4.4497,7.1722,23.992,2.4732,0.73353,68.3484,0.16126,12.8848,9.8161,1.2934,3.0956,1.0408,245.0497,1.3154,3.1356,2.4171,0.1429,,2.5664,4.2063,484.0445,0.13557,4.7588,29.6261,2.1068,0.047632,57.1749,8.1221,15.8493,3.74,0.051296,7.5913,157.3423,5.0091,35.4351,4.7451,2.2563,129.276,0.010992,39.7882,7.2034,44.958,2.8359,65.9114,156.7052,0.21984,10.8554,6.1212,5.4582,49.3883,100.7841,309.5962,47.9423,91.1776,1.4986,79.0926,1639.9591,0.8298,,0.010992,0.23083,0.48365,0.065952,0.25282,0.20152,0.12824,585.5677,8.7244,37.208,0.458,1.1285,47.6,33.7082,13.5613,0.32976,0.63021,471.9649,629.3665,254.1812,17.42,13.0949,3.2007,0.76944,43.4727,39.2211,30.943,276.96,4.6001,11.0857,272.4877,0.62426,1.5419,0.11358,46.8917,29.6921,364.0283,62.7993,0.30778,0.010992,4.0897,257.639,209.9795,438.8071,5528.6811,6.6807,107.3996,0.15755,175.9614,179.9706,0.021984,,26.4798,4.8766,11.9461
2015,9.6702,4.7121,160.0875,0.46533,27.5069,0.13923,0.58258,191.7438,5.4693,0.89768,401.4966,66.3575,34.683,2.2277,32.4597,76.9494,1.3676,58.7989,101.275,0.6412,5.3325,0.53861,1.4852,19.8865,0.095264,18.4605,5.4175,529.353,0.22717,6.9333,48.2038,3.7438,0.35541,8.1894,9.8507,565.6441,0.49098,,0.17954,2.3517,81.7822,9863.4568,98.0637,0.17954,5.6367,0.076944,7.406,17.803,29.0913,7.3317,6.9729,105.0009,9.5547,3.2744,35.1024,0.50492,0.17587,23.4946,41.2757,224.4797,6.6678,7.0335,0.55435,15.7796,12.6992,0.60822,,1.2421,44.192,331.4902,,0.84638,6.4756,0.58258,9.7562,800.8445,14.5681,,74.9267,0.52571,0.26014,,15.9519,2.4512,0.27846,2.0033,2.6607,10.348,42.3999,46.5669,3.5412,2234.2195,539.1492,641.9111,141.9866,38.716,62.9391,361.2543,7.9989,1223.1993,25.5499,278.6613,16.9985,0.05496,8.2906,94.5076,10.2648,9.2293,7.2624,25.7346,2.2424,0.69805,62.6438,0.15977,13.0884,9.3453,1.7697,3.2495,1.0829,235.9381,1.2787,3.3991,1.6994,0.1429,,3.0025,4.2099,479.4337,0.1429,4.7818,23.2823,2.2387,0.05496,58.4952,6.7306,21.8871,3.9319,0.05496,6.9047,163.7433,4.8769,35.8022,5.431,2.2061,115.8307,0.007328,31.2484,6.7566,45.494,3.0045,67.5903,150.5898,0.20518,10.7884,6.3235,6.051,49.2279,111.8519,312.7562,52.233,91.1943,1.9126,77.8078,1638.6753,0.97018,,0.010992,0.2345,0.47998,0.065952,0.2345,0.22717,0.13557,624.9993,9.8454,43.7774,0.4983,1.0845,49.4,34.5282,13.6455,0.29312,0.63021,446.3493,634.1773,270.7402,19.6874,14.2465,2.7134,0.86837,43.4181,38.719,28.6032,276.263,5.3023,12.9105,277.0987,0.58962,1.8633,0.11725,45.5597,31.418,384.9297,64.3228,0.31144,0.010992,4.5256,223.7876,225.6836,422.4608,5376.4731,6.7384,103.6959,0.13557,166.3001,213.3107,0.021984,,14.0804,5.065,12.0168
